thetao_nearest,thetao_idw,lat,lon
--,6.13541537412,40.2768638605,24.2485049605
--,8.15000311974,40.2768638605,24.2585049605
--,9.17175458735,40.2768638605,24.2685049605
15.579827308654785,10.216309761297369,40.276863860510204,24.2785049604624
15.579827308654785,11.146595166719004,40.276863860510204,24.288504960462397
15.579827308654785,12.453693061851965,40.276863860510204,24.2985049604624
15.579827308654785,13.027672641880034,40.276863860510204,24.308504960462397
15.632741928100586,13.476877459495075,40.276863860510204,24.3185049604624
15.632741928100586,13.826453460933072,40.276863860510204,24.3285049604624
15.632741928100586,14.624872441319647,40.276863860510204,24.338504960462398
15.632741928100586,14.783872414777319,40.276863860510204,24.3485049604624
15.662057876586914,14.908189401319573,40.276863860510204,24.358504960462398
15.662057876586914,15.006160910564605,40.276863860510204,24.3685049604624
15.662057876586914,15.613246881854668,40.276863860510204,24.378504960462397
15.662057876586914,15.608973543422662,40.276863860510204,24.3885049604624
15.577655792236328,15.60359442433639,40.276863860510204,24.3985049604624
15.577655792236328,15.597937090780613,40.276863860510204,24.4085049604624
15.577655792236328,15.591808366312495,40.276863860510204,24.4185049604624
15.577655792236328,15.58697065600979,40.276863860510204,24.428504960462398
15.546700477600098,15.582609147690992,40.276863860510204,24.4385049604624
15.546700477600098,15.578804464919243,40.276863860510204,24.448504960462397
15.546700477600098,15.576732569553325,40.276863860510204,24.4585049604624
15.546700477600098,15.57298551225021,40.276863860510204,24.468504960462397
15.546700477600098,15.571884829853234,40.276863860510204,24.4785049604624
15.547913551330566,15.57111949722693,40.276863860510204,24.4885049604624
15.547913551330566,15.570651829292036,40.276863860510204,24.498504960462398
15.547913551330566,15.57034173508314,40.276863860510204,24.5085049604624
15.547913551330566,15.571057041540813,40.276863860510204,24.518504960462398
15.554572105407715,15.57171977087717,40.276863860510204,24.5285049604624
15.554572105407715,15.572285682347927,40.276863860510204,24.538504960462397
15.554572105407715,15.57428655304751,40.276863860510204,24.5485049604624
15.554572105407715,15.574975300596277,40.276863860510204,24.558504960462397
15.558249473571777,15.575454279938265,40.276863860510204,24.5685049604624
15.558249473571777,15.575706239206154,40.276863860510204,24.5785049604624
15.558249473571777,15.575665560975677,40.276863860510204,24.588504960462398
15.558249473571777,15.575680484555843,40.276863860510204,24.5985049604624
15.557977676391602,15.575448268864404,40.276863860510204,24.608504960462398
15.557977676391602,15.574963233217838,40.276863860510204,24.6185049604624
15.557977676391602,15.571464066702362,40.276863860510204,24.628504960462397
15.557977676391602,15.570670738123717,40.276863860510204,24.6385049604624
15.551239013671875,15.569644131483761,40.276863860510204,24.6485049604624
15.551239013671875,15.568418378885442,40.276863860510204,24.6585049604624
15.551239013671875,15.56236459819637,40.276863860510204,24.6685049604624
15.551239013671875,15.561072687779703,40.276863860510204,24.678504960462398
15.543153762817383,15.559636336582377,40.276863860510204,24.6885049604624
15.543153762817383,15.558081481206711,40.276863860510204,24.698504960462397
15.543153762817383,15.555926172503751,40.276863860510204,24.7085049604624
15.543153762817383,15.550045200398923,40.276863860510204,24.718504960462397
15.543153762817383,15.548640225962204,40.276863860510204,24.7285049604624
15.534456253051758,15.547206735050953,40.276863860510204,24.7385049604624
15.534456253051758,15.545838032078924,40.276863860510204,24.748504960462398
15.534456253051758,15.53965446842595,40.276863860510204,24.7585049604624
15.534456253051758,15.53866256953347,40.276863860510204,24.768504960462398
15.528982162475586,15.537720709455654,40.276863860510204,24.7785049604624
15.528982162475586,15.536887636793162,40.276863860510204,24.788504960462397
15.528982162475586,15.531406193244916,40.276863860510204,24.7985049604624
15.528982162475586,15.53085431536612,40.276863860510204,24.808504960462397
15.531867980957031,15.53032823028794,40.276863860510204,24.8185049604624
15.531867980957031,15.529790024520379,40.276863860510204,24.8285049604624
15.531867980957031,15.52376537389948,40.276863860510204,24.838504960462398
15.531867980957031,15.522841357919965,40.276863860510204,24.8485049604624
15.528388023376465,15.521801102862911,40.276863860510204,24.858504960462398
15.528388023376465,15.520666169750852,40.276863860510204,24.8685049604624
15.528388023376465,15.512762651298958,40.276863860510204,24.878504960462397
15.528388023376465,15.510815998333731,40.276863860510204,24.8885049604624
15.519023895263672,15.508620967942806,40.276863860510204,24.8985049604624
15.519023895263672,15.506221295607757,40.276863860510204,24.9085049604624
15.519023895263672,15.494971129946732,40.276863860510204,24.9185049604624
15.519023895263672,15.491252924322678,40.276863860510204,24.928504960462398
15.489124298095703,15.4871035862463,40.276863860510204,24.9385049604624
15.489124298095703,15.482725003726024,40.276863860510204,24.948504960462397
15.489124298095703,15.47083863144932,40.276863860510204,24.9585049604624
15.489124298095703,15.461946595191,40.276863860510204,24.968504960462397
15.489124298095703,15.456241371729522,40.276863860510204,24.9785049604624
15.446126937866211,15.450479106568142,40.276863860510204,24.9885049604624
15.446126937866211,15.44488389101526,40.276863860510204,24.998504960462398
15.446126937866211,15.428828118900213,40.276863860510204,25.0085049604624
15.446126937866211,15.42333102201585,40.276863860510204,25.018504960462398
15.403940200805664,15.418143777761593,40.276863860510204,25.0285049604624
15.403940200805664,15.41356860284296,40.276863860510204,25.038504960462397
15.403940200805664,15.395860835694872,40.276863860510204,25.0485049604624
15.403940200805664,15.392096315798621,40.276863860510204,25.058504960462397
15.39681339263916,15.388621969309707,40.276863860510204,25.0685049604624
15.39681339263916,15.385345037279977,40.276863860510204,25.0785049604624
15.39681339263916,15.355903644310372,40.276863860510204,25.088504960462398
15.39681339263916,15.350265465930104,40.276863860510204,25.0985049604624
15.391002655029297,15.343790041544146,40.276863860510204,25.108504960462398
15.391002655029297,15.33625174373323,40.276863860510204,25.1185049604624
15.391002655029297,15.297105981155187,40.276863860510204,25.128504960462397
15.391002655029297,15.283648430988965,40.276863860510204,25.1385049604624
15.279315948486328,15.26833605638164,40.276863860510204,25.1485049604624
15.279315948486328,15.252009718051543,40.276863860510204,25.1585049604624
15.279315948486328,15.210234918716969,40.276863860510204,25.1685049604624
15.279315948486328,15.191803785962477,40.276863860510204,25.178504960462398
15.088160514831543,15.17299297714467,40.276863860510204,25.1885049604624
15.088160514831543,15.155351647387441,40.276863860510204,25.198504960462397
15.088160514831543,15.127273595101206,40.276863860510204,25.2085049604624
15.088160514831543,15.115206366312021,40.276863860510204,25.218504960462397
15.088160514831543,15.107938958237753,40.276863860510204,25.2285049604624
15.061761856079102,15.103145058160976,40.276863860510204,25.2385049604624
15.061761856079102,15.100940143812554,40.276863860510204,25.248504960462398
15.061761856079102,15.107311276955246,40.276863860510204,25.2585049604624
15.061761856079102,15.113647608954993,40.276863860510204,25.268504960462398
15.111937522888184,15.122106331500552,40.276863860510204,25.2785049604624
15.111937522888184,15.132441201100988,40.276863860510204,25.288504960462397
15.111937522888184,15.167700333787499,40.276863860510204,25.2985049604624
15.111937522888184,15.18414557674275,40.276863860510204,25.308504960462397
15.26296329498291,15.201918594061322,40.276863860510204,25.3185049604624
15.26296329498291,15.219884182754562,40.276863860510204,25.3285049604624
15.26296329498291,15.26830096741716,40.276863860510204,25.338504960462398
15.26296329498291,15.285731540135448,40.276863860510204,25.3485049604624
15.398605346679688,15.302888532420479,40.276863860510204,25.358504960462398
15.398605346679688,15.318825116296042,40.276863860510204,25.3685049604624
15.398605346679688,15.361858260163423,40.276863860510204,25.378504960462397
15.398605346679688,15.372722201505153,40.276863860510204,25.3885049604624
15.442359924316406,15.382396882692863,40.276863860510204,25.3985049604624
15.442359924316406,15.390828741778215,40.276863860510204,25.4085049604624
15.442359924316406,15.420291866095356,40.276863860510204,25.4185049604624
15.442359924316406,15.424436184071968,40.276863860510204,25.428504960462398
15.441961288452148,15.427914646237365,40.276863860510204,25.4385049604624
15.441961288452148,15.430932981583288,40.276863860510204,25.448504960462397
15.441961288452148,15.440199435505225,40.276863860510204,25.4585049604624
15.441961288452148,15.447485969275492,40.276863860510204,25.468504960462397
15.441961288452148,15.449169875515091,40.276863860510204,25.4785049604624
15.450139999389648,15.450938006570885,40.276863860510204,25.4885049604624
15.450139999389648,15.452798572656535,40.276863860510204,25.498504960462398
15.450139999389648,15.45961735748863,40.276863860510204,25.5085049604624
15.450139999389648,15.461807495767731,40.276863860510204,25.518504960462398
15.470504760742188,15.464166238529192,40.276863860510204,25.5285049604624
15.470504760742188,15.46658137006072,40.276863860510204,25.538504960462397
15.470504760742188,15.471819717001647,40.276863860510204,25.5485049604624
15.470504760742188,15.474455268827816,40.276863860510204,25.558504960462397
15.492789268493652,15.477164973045209,40.276863860510204,25.5685049604624
15.492789268493652,15.479813250322072,40.276863860510204,25.5785049604624
15.492789268493652,15.48500908036026,40.276863860510204,25.588504960462398
15.492789268493652,15.487321438847818,40.276863860510204,25.5985049604624
15.508174896240234,15.489632478639617,40.276863860510204,25.608504960462398
15.508174896240234,15.491878860887601,40.276863860510204,25.6185049604624
15.508174896240234,15.496562914849129,40.276863860510204,25.628504960462397
15.508174896240234,15.498134754211629,40.276863860510204,25.6385049604624
15.521778106689453,15.499664041538287,40.276863860510204,25.6485049604624
15.521778106689453,15.501086147177658,40.276863860510204,25.6585049604624
15.521778106689453,15.50298417725086,40.276863860510204,25.6685049604624
15.521778106689453,15.503286333603919,40.276863860510204,25.678504960462398
15.523399353027344,15.503360019927838,40.276863860510204,25.6885049604624
15.523399353027344,15.503230753022498,40.276863860510204,25.698504960462397
15.523399353027344,15.501521240924946,40.276863860510204,25.7085049604624
15.523399353027344,15.498477744255315,40.276863860510204,25.718504960462397
15.523399353027344,15.496388549327362,40.276863860510204,25.7285049604624
15.507566452026367,15.494002852246167,40.276863860510204,25.7385049604624
15.507566452026367,15.491317188188118,40.276863860510204,25.748504960462398
15.507566452026367,15.483535849219592,40.276863860510204,25.7585049604624
15.507566452026367,15.479375952095735,40.276863860510204,25.768504960462398
15.477123260498047,15.474894670196205,40.276863860510204,25.7785049604624
15.477123260498047,15.470213145411972,40.276863860510204,25.788504960462397
15.477123260498047,15.45889966541614,40.276863860510204,25.7985049604624
15.477123260498047,15.453476908097922,40.276863860510204,25.808504960462397
15.416482925415039,15.448106637959265,40.276863860510204,25.8185049604624
15.416482925415039,15.443304569231863,40.276863860510204,25.8285049604624
15.416482925415039,15.43101726789026,40.276863860510204,25.838504960462398
15.416482925415039,15.427894678204495,40.276863860510204,25.8485049604624
15.419686317443848,15.425272758638396,40.276863860510204,25.858504960462398
15.419686317443848,15.422988483262076,40.276863860510204,25.8685049604624
15.419686317443848,15.411510694297291,40.276863860510204,25.878504960462397
15.419686317443848,15.409519243667974,40.276863860510204,25.8885049604624
15.411477088928223,15.407470949613355,40.276863860510204,25.8985049604624
15.411477088928223,15.405406572651371,40.276863860510204,25.9085049604624
15.411477088928223,15.393781473995745,40.276863860510204,25.9185049604624
15.411477088928223,15.39143140997131,40.276863860510204,25.928504960462398
15.392961502075195,15.38895091871834,40.276863860510204,25.9385049604624
15.392961502075195,15.386520224706521,40.276863860510204,25.948504960462397
15.392961502075195,15.376372705662193,40.276863860510204,25.9585049604624
15.392961502075195,15.368124228027265,40.276863860510204,25.968504960462397
15.392961502075195,15.364808816291173,40.276863860510204,25.9785049604624
15.382404327392578,15.36147314315359,40.276863860510204,25.9885049604624
15.382404327392578,15.358043897840515,40.276863860510204,25.998504960462398
15.382404327392578,15.331092131471824,40.276863860510204,26.0085049604624
15.382404327392578,15.324914136935709,40.276863860510204,26.018504960462398
15.36656665802002,15.31812547564376,40.276863860510204,26.0285049604624
15.36656665802002,15.310562271737448,40.276863860510204,26.038504960462397
15.36656665802002,15.27395682441321,40.276863860510204,26.0485049604624
15.36656665802002,15.261986073155711,40.276863860510204,26.058504960462397
15.26501750946045,15.249277646441978,40.276863860510204,26.0685049604624
15.26501750946045,15.236574485524969,40.276863860510204,26.0785049604624
15.26501750946045,15.199060767767547,40.276863860510204,26.088504960462398
15.26501750946045,15.185532337173708,40.276863860510204,26.0985049604624
15.162942886352539,15.17228056292821,40.276863860510204,26.108504960462398
15.162942886352539,15.160018734297724,40.276863860510204,26.1185049604624
15.162942886352539,14.563552200293932,40.276863860510204,26.128504960462397
15.162942886352539,14.46521688590243,40.276863860510204,26.1385049604624
15.116419792175293,14.344454752674066,40.276863860510204,26.1485049604624
15.116419792175293,14.195160680684955,40.276863860510204,26.1585049604624
15.116419792175293,13.44032230013216,40.276863860510204,26.1685049604624
15.116419792175293,13.125030124541205,40.276863860510204,26.178504960462398
15.041511535644531,12.718883996473064,40.276863860510204,26.1885049604624
15.041511535644531,12.202064407753141,40.276863860510204,26.198504960462397
15.041511535644531,10.976623396843738,40.276863860510204,26.2085049604624
15.041511535644531,9.534648264315713,40.276863860510204,26.218504960462397
15.041511535644531,8.489269915901792,40.276863860510204,26.2285049604624
--,7.42175347971,40.2768638605,26.2385049605
--,6.46604232585,40.2768638605,26.2485049605
--,4.60691091498,40.2768638605,26.2585049605
--,3.99459715885,40.2768638605,26.2685049605
--,3.48495811865,40.2768638605,26.2785049605
--,3.06380349793,40.2768638605,26.2885049605
--,1.6830839443,40.2768638605,26.2985049605
--,1.47767757129,40.2768638605,26.3085049605
--,1.30383815496,40.2768638605,26.3185049605
--,1.15682358224,40.2768638605,26.3285049605
--,--,40.2768638605,26.3385049605
--,--,40.2768638605,26.3485049605
--,--,40.2768638605,26.3585049605
--,--,40.2768638605,26.3685049605
--,--,40.2768638605,26.3785049605
--,--,40.2768638605,26.3885049605
--,--,40.2768638605,26.3985049605
--,--,40.2768638605,26.4085049605
--,--,40.2768638605,26.4185049605
--,--,40.2768638605,26.4285049605
--,--,40.2768638605,26.4385049605
--,--,40.2768638605,26.4485049605
--,--,40.2768638605,26.4585049605
--,--,40.2768638605,26.4685049605
--,--,40.2768638605,26.4785049605
--,--,40.2768638605,26.4885049605
--,--,40.2768638605,26.4985049605
--,--,40.2768638605,26.5085049605
--,--,40.2768638605,26.5185049605
--,--,40.2768638605,26.5285049605
--,--,40.2768638605,26.5385049605
--,--,40.2768638605,26.5485049605
--,--,40.2768638605,26.5585049605
--,--,40.2768638605,26.5685049605
--,--,40.2768638605,26.5785049605
--,--,40.2768638605,26.5885049605
--,--,40.2768638605,26.5985049605
--,--,40.2768638605,26.6085049605
--,--,40.2768638605,26.6185049605
--,--,40.2768638605,26.6285049605
--,--,40.2768638605,26.6385049605
--,--,40.2768638605,26.6485049605
--,--,40.2768638605,26.6585049605
--,--,40.2768638605,26.6685049605
--,--,40.2768638605,26.6785049605
--,--,40.2768638605,26.6885049605
--,--,40.2768638605,26.6985049605
--,--,40.2768638605,26.7085049605
--,--,40.2768638605,26.7185049605
--,--,40.2768638605,26.7285049605
--,--,40.2768638605,26.7385049605
--,--,40.2768638605,26.7485049605
--,--,40.2768638605,26.7585049605
--,--,40.2768638605,26.7685049605
--,--,40.2768638605,26.7785049605
--,--,40.2768638605,26.7885049605
--,--,40.2768638605,26.7985049605
--,--,40.2768638605,26.8085049605
--,--,40.2768638605,26.8185049605
--,--,40.2768638605,26.8285049605
15.252925872802734,12.157755390843741,40.2868638605102,23.7085049604624
15.252925872802734,12.24331127208347,40.2868638605102,23.718504960462397
15.252925872802734,12.309985106950633,40.2868638605102,23.7285049604624
15.759298324584961,12.80356808298959,40.2868638605102,23.7385049604624
15.759298324584961,12.928733732062314,40.2868638605102,23.748504960462398
15.759298324584961,12.989760026756377,40.2868638605102,23.7585049604624
15.759298324584961,13.022504029121862,40.2868638605102,23.768504960462398
15.893928527832031,13.11186364403046,40.2868638605102,23.7785049604624
15.893928527832031,13.228388142942052,40.2868638605102,23.788504960462397
15.893928527832031,13.731384162304398,40.2868638605102,23.7985049604624
15.893928527832031,13.742053621882372,40.2868638605102,23.808504960462397
15.906527519226074,13.797341110143543,40.2868638605102,23.8185049604624
15.906527519226074,13.453829483889198,40.2868638605102,23.8285049604624
15.906527519226074,13.90284512575376,40.2868638605102,23.838504960462398
15.906527519226074,13.831399318251734,40.2868638605102,23.8485049604624
15.933303833007812,13.7918262338167,40.2868638605102,23.858504960462398
15.933303833007812,13.796711346182164,40.2868638605102,23.8685049604624
15.933303833007812,13.312679184021656,40.2868638605102,23.878504960462397
15.933303833007812,13.127636332138005,40.2868638605102,23.8885049604624
15.95158576965332,12.952763526459588,40.2868638605102,23.8985049604624
15.95158576965332,12.833097637822654,40.2868638605102,23.9085049604624
15.95158576965332,12.209370659037052,40.2868638605102,23.9185049604624
15.95158576965332,11.435027429141932,40.2868638605102,23.928504960462398
15.982697486877441,10.990995541868216,40.2868638605102,23.9385049604624
15.982697486877441,10.520441311372878,40.2868638605102,23.948504960462397
15.982697486877441,9.393227733345263,40.2868638605102,23.9585049604624
15.982697486877441,8.218242479620407,40.2868638605102,23.968504960462397
15.982697486877441,6.629680918492272,40.2868638605102,23.9785049604624
--,5.05311402547,40.2868638605,23.9885049605
--,3.4129306683,40.2868638605,23.9985049605
--,2.64521999474,40.2868638605,24.0085049605
--,2.10359129365,40.2868638605,24.0185049605
--,1.67716671624,40.2868638605,24.0285049605
--,0.919062077706,40.2868638605,24.0385049605
--,0.752984473511,40.2868638605,24.0485049605
--,0.633047535166,40.2868638605,24.0585049605
--,0.531522572543,40.2868638605,24.0685049605
--,--,40.2868638605,24.0785049605
--,--,40.2868638605,24.0885049605
--,--,40.2868638605,24.0985049605
--,--,40.2868638605,24.1085049605
--,--,40.2868638605,24.1185049605
--,0.475142753385,40.2868638605,24.1285049605
--,0.538263709139,40.2868638605,24.1385049605
--,0.602619032887,40.2868638605,24.1485049605
--,0.658446561947,40.2868638605,24.1585049605
--,1.18420967845,40.2868638605,24.1685049605
--,1.80409625644,40.2868638605,24.1785049605
--,2.01908852451,40.2868638605,24.1885049605
--,2.20748737923,40.2868638605,24.1985049605
--,2.87179975363,40.2868638605,24.2085049605
--,3.68752301165,40.2868638605,24.2185049605
--,4.17757042385,40.2868638605,24.2285049605
--,4.69621169472,40.2868638605,24.2385049605
--,5.80926968947,40.2868638605,24.2485049605
--,7.33576814293,40.2868638605,24.2585049605
--,8.84717516704,40.2868638605,24.2685049605
15.579827308654785,10.419505653800721,40.2868638605102,24.2785049604624
15.579827308654785,12.103127345390412,40.2868638605102,24.288504960462397
15.579827308654785,12.912009621246437,40.2868638605102,24.2985049604624
15.579827308654785,13.472931014095606,40.2868638605102,24.308504960462397
15.632741928100586,13.910641014842898,40.2868638605102,24.3185049604624
15.632741928100586,14.68461354966317,40.2868638605102,24.3285049604624
15.632741928100586,14.861786860042496,40.2868638605102,24.338504960462398
15.632741928100586,14.986476683920346,40.2868638605102,24.3485049604624
15.662057876586914,15.089403735808965,40.2868638605102,24.358504960462398
15.662057876586914,15.17592500519881,40.2868638605102,24.3685049604624
15.662057876586914,15.621688903213117,40.2868638605102,24.378504960462397
15.662057876586914,15.613824532387575,40.2868638605102,24.3885049604624
15.577655792236328,15.605403565297895,40.2868638605102,24.3985049604624
15.577655792236328,15.59722721189169,40.2868638605102,24.4085049604624
15.577655792236328,15.59205740651296,40.2868638605102,24.4185049604624
15.577655792236328,15.584492096507608,40.2868638605102,24.428504960462398
15.546700477600098,15.579200919069649,40.2868638605102,24.4385049604624
15.546700477600098,15.574342103748327,40.2868638605102,24.448504960462397
15.546700477600098,15.571765630585624,40.2868638605102,24.4585049604624
15.546700477600098,15.568741586854962,40.2868638605102,24.468504960462397
15.546700477600098,15.568028573529121,40.2868638605102,24.4785049604624
15.547913551330566,15.56730272533514,40.2868638605102,24.4885049604624
15.547913551330566,15.567155485694828,40.2868638605102,24.498504960462398
15.547913551330566,15.567244231171802,40.2868638605102,24.5085049604624
15.547913551330566,15.56844134126959,40.2868638605102,24.518504960462398
15.554572105407715,15.569288544193315,40.2868638605102,24.5285049604624
15.554572105407715,15.572013561230149,40.2868638605102,24.538504960462397
15.554572105407715,15.571781673259567,40.2868638605102,24.5485049604624
15.554572105407715,15.572830159280974,40.2868638605102,24.558504960462397
15.558249473571777,15.573406910311604,40.2868638605102,24.5685049604624
15.558249473571777,15.575830941479987,40.2868638605102,24.5785049604624
15.558249473571777,15.573536996847475,40.2868638605102,24.588504960462398
15.558249473571777,15.573795688475613,40.2868638605102,24.5985049604624
15.557977676391602,15.573575829665383,40.2868638605102,24.608504960462398
15.557977676391602,15.572841573700092,40.2868638605102,24.6185049604624
15.557977676391602,15.573299946099482,40.2868638605102,24.628504960462397
15.557977676391602,15.569127570620664,40.2868638605102,24.6385049604624
15.551239013671875,15.567938368677856,40.2868638605102,24.6485049604624
15.551239013671875,15.56632312948015,40.2868638605102,24.6585049604624
15.551239013671875,15.564953472802848,40.2868638605102,24.6685049604624
15.551239013671875,15.55978363462736,40.2868638605102,24.678504960462398
15.543153762817383,15.558169899155287,40.2868638605102,24.6885049604624
15.543153762817383,15.556234301363036,40.2868638605102,24.698504960462397
15.543153762817383,15.553955290810716,40.2868638605102,24.7085049604624
15.543153762817383,15.548985251176177,40.2868638605102,24.718504960462397
15.543153762817383,15.547391770779114,40.2868638605102,24.7285049604624
15.534456253051758,15.545597242061158,40.2868638605102,24.7385049604624
15.534456253051758,15.542927732595103,40.2868638605102,24.748504960462398
15.534456253051758,15.538833180097685,40.2868638605102,24.7585049604624
15.534456253051758,15.53774731424638,40.2868638605102,24.768504960462398
15.528982162475586,15.53659849391237,40.2868638605102,24.7785049604624
15.528982162475586,15.533998875626265,40.2868638605102,24.788504960462397
15.528982162475586,15.531221130293428,40.2868638605102,24.7985049604624
15.528982162475586,15.530776381935118,40.2868638605102,24.808504960462397
15.531867980957031,15.530369806296513,40.2868638605102,24.8185049604624
15.531867980957031,15.527900780269098,40.2868638605102,24.8285049604624
15.531867980957031,15.525154002070243,40.2868638605102,24.838504960462398
15.531867980957031,15.524114458790203,40.2868638605102,24.8485049604624
15.528388023376465,15.522981666429052,40.2868638605102,24.858504960462398
15.528388023376465,15.521878187453014,40.2868638605102,24.8685049604624
15.528388023376465,15.518175896003473,40.2868638605102,24.878504960462397
15.528388023376465,15.513298856753872,40.2868638605102,24.8885049604624
15.519023895263672,15.510801532249431,40.2868638605102,24.8985049604624
15.519023895263672,15.508332957750298,40.2868638605102,24.9085049604624
15.519023895263672,15.502201401248199,40.2868638605102,24.9185049604624
15.519023895263672,15.49470715379921,40.2868638605102,24.928504960462398
15.489124298095703,15.48956386103522,40.2868638605102,24.9385049604624
15.489124298095703,15.484463862636174,40.2868638605102,24.948504960462397
15.489124298095703,15.473818190685465,40.2868638605102,24.9585049604624
15.489124298095703,15.465060701006548,40.2868638605102,24.968504960462397
15.489124298095703,15.45794993333926,40.2868638605102,24.9785049604624
15.446126937866211,15.450897830657746,40.2868638605102,24.9885049604624
15.446126937866211,15.43876349312218,40.2868638605102,24.998504960462398
15.446126937866211,15.430276142169088,40.2868638605102,25.0085049604624
15.446126937866211,15.42347985919629,40.2868638605102,25.018504960462398
15.403940200805664,15.41693064187543,40.2868638605102,25.0285049604624
15.403940200805664,15.40600608614263,40.2868638605102,25.038504960462397
15.403940200805664,15.397099156160019,40.2868638605102,25.0485049604624
15.403940200805664,15.39319788715002,40.2868638605102,25.058504960462397
15.39681339263916,15.389747729732335,40.2868638605102,25.0685049604624
15.39681339263916,15.376458480558712,40.2868638605102,25.0785049604624
15.39681339263916,15.36381868989496,40.2868638605102,25.088504960462398
15.39681339263916,15.358089828832009,40.2868638605102,25.0985049604624
15.391002655029297,15.35178248310435,40.2868638605102,25.108504960462398
15.391002655029297,15.344911881966192,40.2868638605102,25.1185049604624
15.391002655029297,15.319881068890298,40.2868638605102,25.128504960462397
15.391002655029297,15.296282829272256,40.2868638605102,25.1385049604624
15.279315948486328,15.277054962060998,40.2868638605102,25.1485049604624
15.279315948486328,15.257968813924828,40.2868638605102,25.1585049604624
15.279315948486328,15.225674319730146,40.2868638605102,25.1685049604624
15.279315948486328,15.197231818902535,40.2868638605102,25.178504960462398
15.088160514831543,15.171820235477934,40.2868638605102,25.1885049604624
15.088160514831543,15.148284037671967,40.2868638605102,25.198504960462397
15.088160514831543,15.12072307339376,40.2868638605102,25.2085049604624
15.088160514831543,15.107684108288668,40.2868638605102,25.218504960462397
15.088160514831543,15.099670674269667,40.2868638605102,25.2285049604624
15.061761856079102,15.094052317175791,40.2868638605102,25.2385049604624
15.061761856079102,15.086726163310958,40.2868638605102,25.248504960462398
15.061761856079102,15.097955791556535,40.2868638605102,25.2585049604624
15.061761856079102,15.105892886896966,40.2868638605102,25.268504960462398
15.111937522888184,15.116052721590718,40.2868638605102,25.2785049604624
15.111937522888184,15.129477458322535,40.2868638605102,25.288504960462397
15.111937522888184,15.159833903424442,40.2868638605102,25.2985049604624
15.111937522888184,15.18028162871556,40.2868638605102,25.308504960462397
15.26296329498291,15.20324375970659,40.2868638605102,25.3185049604624
15.26296329498291,15.234544363695578,40.2868638605102,25.3285049604624
15.26296329498291,15.26839184740404,40.2868638605102,25.338504960462398
15.26296329498291,15.288887801777769,40.2868638605102,25.3485049604624
